radiant_win,rhero1,rhero2,rhero3,rhero4,rhero5,dhero1,dhero2,dhero3,dhero4,dhero5
1,54,135,64,42,31,87,129,9,11,12
0,99,97,109,75,5,6,64,110,50,100
1,29,123,30,56,95,70,9,2,104,27
0,41,85,14,114,36,137,21,101,79,42
1,45,93,6,90,74,35,104,8,47,106
0,37,54,104,51,75,73,31,72,41,85
0,106,34,90,1,50,22,21,10,23,14
0,44,85,79,76,53,101,11,14,35,100
0,113,29,30,93,27,22,114,11,2,79
0,40,91,114,14,35,47,31,11,30,32
0,1,50,107,35,60,6,84,11,7,83
1,110,36,70,30,104,85,11,1,21,7
0,32,36,138,93,104,102,14,68,69,2
1,76,56,71,101,69,34,42,9,40,129
1,113,128,98,57,36,114,46,86,100,96
1,102,1,7,21,97,14,110,65,56,136
0,22,72,1,8,44,30,96,35,27,93
1,71,97,75,6,104,59,107,98,93,19
0,138,4,100,54,27,11,31,86,106,23
1,44,21,35,75,102,99,107,9,41,105
1,23,71,54,3,80,17,86,27,8,9
1,64,102,93,36,111,25,46,16,34,30
1,75,105,101,73,2,86,60,26,40,70
0,30,114,21,119,44,68,87,16,59,56
1,45,9,1,59,27,84,93,6,72,71
1,86,114,87,51,25,14,123,44,26,28
1,55,21,12,98,36,26,58,93,73,123
1,104,35,91,43,109,49,99,5,101,44
1,49,21,112,46,84,74,72,70,129,30
1,33,1,44,17,7,70,5,72,27,2
1,70,110,91,28,72,104,57,39,14,56
0,22,42,70,64,44,75,68,47,14,56
0,22,112,14,44,50,63,39,64,68,16
1,68,96,67,35,85,8,26,77,9,43
0,126,2,72,1,119,102,104,9,8,43
0,14,84,31,36,6,27,8,35,104,121
1,6,27,73,28,39,65,102,35,123,11
0,67,27,107,102,9,42,74,84,8,101
0,102,2,86,123,93,105,13,46,50,28
0,22,8,86,137,126,93,50,64,39,36
1,95,12,7,19,17,41,6,99,18,43
0,56,25,64,8,105,35,36,75,112,93
1,2,67,75,102,7,70,63,123,30,6
1,19,103,70,138,100,21,37,69,1,87
1,73,11,14,55,22,129,70,16,72,137
0,8,63,58,47,7,14,2,42,73,10
1,11,62,15,101,26,75,19,9,54,123
0,10,44,100,16,31,95,71,30,14,105
0,70,136,19,6,15,14,16,114,103,22
0,102,7,84,31,137,107,35,2,87,106
1,105,113,104,96,30,10,26,14,28,55
0,8,75,21,104,138,41,59,87,96,7
1,15,5,41,19,86,26,54,104,101,121
0,71,79,70,90,96,63,135,86,11,7
1,7,27,74,138,136,83,56,21,91,10
1,95,105,80,64,2,50,39,41,100,135
1,5,15,75,81,74,4,23,21,63,96
1,90,97,52,31,1,100,93,13,107,43
1,101,14,6,128,2,68,23,42,50,81
1,11,42,35,26,5,110,8,19,15,87
0,44,99,72,34,138,137,46,88,114,64
1,86,44,23,138,84,60,50,36,46,121
1,14,32,90,31,2,67,138,30,25,38
1,7,21,59,83,62,97,25,19,32,43
0,32,135,66,128,65,14,27,138,114,79
1,75,30,56,64,14,104,86,13,63,33
0,96,16,72,63,17,50,30,54,98,35
1,14,44,9,68,5,35,114,60,111,27
0,121,90,102,58,12,44,2,93,39,53
1,26,16,14,137,48,129,75,98,81,106
0,50,3,97,34,89,64,26,104,5,1
1,46,75,87,11,98,104,26,50,6,22
1,36,27,9,74,67,44,20,105,2,45
0,7,72,71,67,26,2,128,80,36,104
1,88,1,101,97,36,105,64,11,67,59
1,64,1,84,123,76,87,128,21,10,95
1,64,120,6,138,50,73,17,5,14,101
1,84,106,44,136,105,26,81,135,94,9
1,11,101,6,68,137,30,54,14,98,105
1,42,34,112,2,14,123,26,59,5,54
1,5,14,67,87,94,101,25,59,85,89
0,138,113,106,99,53,79,6,14,70,61
0,8,129,68,5,30,9,87,29,80,110
0,14,126,111,1,53,93,77,97,85,21
0,53,76,71,128,119,14,30,33,104,2
1,26,74,98,70,30,5,9,31,1,35
1,10,75,87,88,32,102,8,85,7,67
0,107,6,86,74,16,45,76,1,84,105
1,26,8,30,81,97,96,106,33,5,44
1,86,9,97,138,75,17,5,96,74,72
0,1,35,40,27,85,32,31,128,75,84
0,26,40,14,104,93,129,86,120,85,42
0,45,9,96,56,17,91,11,6,85,136
1,83,62,94,75,84,26,10,86,74,2
0,128,34,83,46,110,95,19,28,30,80
1,86,59,42,32,21,28,19,50,11,4
1,35,99,30,84,15,87,18,2,138,68
1,96,21,22,81,87,1,26,88,14,9
1,71,11,30,42,19,72,87,29,7,8
0,119,96,41,34,14,71,6,75,5,17
0,16,86,30,70,40,54,50,83,98,74
0,70,87,35,47,30,44,75,31,99,58
0,14,85,138,8,30,36,119,50,70,106
0,121,10,16,85,22,34,11,2,5,128
0,107,14,96,36,1,12,72,84,35,69
1,104,51,30,138,72,98,100,137,35,36
1,47,74,27,109,91,113,36,59,72,44
1,75,30,76,96,42,10,34,5,72,128
0,123,71,126,6,94,32,59,7,68,45
0,119,29,93,31,23,50,81,8,59,123
0,93,106,40,67,120,138,46,27,121,100
1,46,49,34,121,31,114,20,35,73,58
0,84,56,129,41,86,83,136,120,53,9
1,13,7,6,104,64,93,86,33,109,14
1,67,119,60,33,22,9,18,64,108,120
0,86,98,19,137,93,53,64,72,14,1
1,74,8,29,5,101,84,70,126,97,9
0,53,82,19,27,44,96,34,42,138,88
0,105,19,41,26,14,50,54,75,51,53
1,6,30,22,113,19,85,62,46,104,1
1,44,5,108,123,14,10,94,20,83,29
1,136,72,74,41,87,12,100,64,14,128
0,69,94,35,86,75,74,51,8,30,88
1,26,4,22,25,70,21,30,106,71,67
1,14,92,5,11,67,43,84,68,74,138
1,2,13,62,84,70,31,1,137,102,99
1,114,26,9,76,129,34,1,128,27,137
1,105,104,86,22,16,28,90,94,62,34
0,23,71,135,70,120,22,136,52,80,30
1,56,136,27,21,84,128,2,83,8,14
0,53,1,84,47,54,123,26,42,56,136
0,29,42,63,105,31,34,28,54,86,128
0,2,87,128,56,13,137,89,19,112,123
0,71,14,27,94,8,5,89,100,2,34
0,84,30,137,112,4,2,47,34,1,86
0,3,28,13,8,50,85,75,1,2,138
1,68,81,32,128,23,44,85,35,50,71
1,63,85,98,72,49,26,6,8,104,76
1,96,68,1,39,74,21,129,86,26,42
1,128,93,39,50,5,98,35,104,30,41
0,105,41,56,53,77,119,42,104,76,40
0,44,99,8,65,86,75,41,97,72,36
1,5,137,8,126,64,53,22,56,65,104
0,7,14,106,86,138,62,71,70,30,59
1,74,119,69,5,1,99,106,95,62,32
1,34,135,129,84,71,88,114,90,16,54
0,138,44,83,43,11,68,53,34,14,93
1,35,4,59,126,98,76,12,36,101,32
0,17,12,74,86,104,128,22,100,6,10
0,49,44,99,84,33,93,114,83,101,136
1,32,31,4,67,85,86,75,110,69,35
1,53,101,104,129,27,49,2,36,30,128
0,43,44,64,19,39,13,12,30,50,2
0,102,86,6,12,19,70,23,25,22,97
0,68,114,26,95,23,39,44,86,101,35
0,64,71,22,135,1,138,2,50,44,58
1,23,27,65,58,44,50,54,9,74,85
0,23,123,94,30,17,16,22,86,93,64
1,89,2,4,84,138,19,27,87,1,114
1,85,138,1,28,35,83,81,22,73,86
1,85,35,75,8,5,128,50,70,81,27
0,123,49,86,17,109,8,97,19,37,14
0,44,36,106,68,123,14,6,17,78,32
1,8,86,16,31,32,104,105,76,93,123
1,71,129,11,32,101,53,1,10,86,28
0,45,30,138,7,135,43,16,56,110,64
1,9,14,50,44,72,90,85,93,87,75
1,32,34,83,91,1,129,109,100,30,11
1,101,5,26,44,2,104,84,52,135,86
0,74,32,18,84,5,35,114,14,3,26
0,97,129,87,10,72,11,14,7,19,102
0,29,68,8,56,46,6,62,71,5,86
0,26,71,30,120,70,126,75,104,53,84
1,31,2,13,84,1,44,50,135,11,58
0,44,84,86,76,49,101,93,25,50,63
0,105,56,96,30,11,50,107,19,106,44
0,97,114,44,14,101,128,36,111,107,94
0,56,26,27,8,46,123,63,78,102,7
0,6,83,64,61,137,36,28,86,135,67
1,35,69,111,76,31,25,15,121,11,84
0,102,14,79,97,9,51,40,93,105,22
0,137,105,33,41,126,30,44,96,75,77
1,17,30,20,1,43,13,29,47,44,50
1,22,12,76,104,5,68,9,108,48,10
1,51,10,86,98,52,43,14,89,7,13
1,138,27,34,39,8,75,26,109,14,21
1,128,67,77,86,10,105,17,49,20,114
0,114,19,101,97,30,135,26,14,34,74
1,5,93,71,100,53,59,86,29,73,84
1,62,138,26,23,128,63,57,84,121,75
0,97,106,41,111,69,11,136,6,36,49
1,30,36,136,76,14,56,85,22,38,72
0,67,123,61,26,100,11,93,16,74,87
0,40,44,7,98,41,36,114,78,27,48
1,136,106,49,55,48,76,34,75,102,129
1,35,32,137,39,57,40,53,63,112,77
1,11,71,79,50,98,37,13,14,2,7
1,114,93,23,83,36,49,87,123,6,76
0,30,9,62,44,19,111,87,80,6,23
1,71,30,76,81,42,21,41,99,8,22
0,93,14,96,35,84,7,70,9,5,47
1,97,106,11,82,100,1,34,86,26,17
0,5,41,128,104,17,25,51,34,100,70
0,137,120,51,86,32,15,22,7,2,138
1,52,70,106,13,33,22,93,120,2,114
1,50,123,60,97,8,5,44,74,7,42
0,53,54,76,41,104,73,42,129,138,27
0,51,86,1,14,11,30,60,82,83,35
1,69,53,106,60,87,18,126,71,85,58
1,50,35,99,53,2,13,86,11,85,8
1,100,2,1,30,9,47,83,53,138,114
0,50,56,26,69,7,93,96,106,75,3
1,110,85,56,113,62,53,70,14,97,47
1,76,42,44,90,3,70,31,101,94,2
1,128,89,121,1,106,51,74,48,76,14
0,89,44,56,88,17,93,135,98,15,34
0,50,38,54,128,138,2,22,123,1,26
1,101,30,104,62,1,19,70,121,52,129
1,75,106,101,28,35,94,86,1,14,7
1,74,50,104,11,5,70,26,40,19,136
0,93,58,80,35,68,123,89,64,86,6
1,31,98,45,6,7,72,70,75,120,4
1,80,8,83,55,51,93,26,135,105,40
0,74,33,81,11,67,2,8,97,86,138
1,110,2,11,13,64,67,59,72,3,74
1,100,86,64,54,88,76,69,106,121,123
1,6,14,128,106,31,40,73,8,26,101
0,76,74,6,27,36,45,5,135,67,22
1,23,90,28,123,67,64,27,68,7,18
0,51,6,44,9,42,84,20,100,17,18
1,16,36,12,30,123,19,37,33,86,69
1,1,17,74,26,96,30,6,11,9,76
0,21,85,95,119,81,42,1,7,31,104
0,126,129,14,62,8,81,97,106,60,121
1,109,31,99,26,56,28,112,9,21,71
1,72,21,1,35,105,97,64,84,123,70
0,86,93,95,101,50,1,9,56,2,119
1,76,71,88,70,36,56,86,54,100,96
0,74,7,30,23,41,86,70,53,14,104
0,83,106,32,84,71,8,99,87,105,75
0,83,14,19,1,20,71,93,31,79,22
0,1,120,29,40,64,123,7,93,27,92
0,129,27,21,126,114,128,10,76,89,5
0,45,23,8,5,19,54,2,26,27,36
0,75,74,2,110,93,14,104,138,128,87
0,1,22,11,27,99,16,105,6,75,72
0,138,99,94,35,26,76,41,37,72,104
1,8,93,87,114,92,85,44,19,16,65
0,8,86,29,50,105,93,2,72,5,55
1,93,100,27,30,108,14,31,34,41,23
0,19,72,2,23,74,14,15,70,30,64
0,48,34,75,71,54,88,9,67,86,104
0,68,35,98,138,120,114,33,62,72,94
0,128,97,45,138,76,8,67,78,73,9
1,7,77,50,1,13,35,2,83,76,14
1,9,38,123,6,5,3,110,1,13,69
1,30,22,114,63,54,56,9,35,64,2
1,105,13,70,36,86,85,22,8,53,21
1,112,74,81,40,77,75,114,10,20,129
1,86,39,96,50,72,18,58,35,77,9
0,43,86,28,64,12,30,14,47,13,67
0,74,8,120,7,121,61,73,93,90,2
1,85,36,106,9,4,23,120,14,5,44
0,104,41,35,7,30,1,106,112,2,105
0,43,32,30,99,41,21,1,123,113,83
0,75,23,9,52,67,8,53,100,112,123
1,27,64,11,29,81,13,75,1,137,6
1,64,21,16,93,128,83,11,20,69,70
0,39,67,110,98,9,11,73,99,42,14
1,100,35,20,32,93,87,34,41,27,103
1,106,8,129,64,121,35,5,68,29,1
1,104,5,101,56,23,84,105,59,74,137
1,74,9,5,93,16,11,75,105,104,67
1,62,2,128,8,138,36,47,33,114,64
0,16,30,113,23,8,48,99,35,138,58
0,10,111,34,110,22,56,138,86,1,64
1,93,1,108,75,101,50,96,74,32,56
0,28,36,126,81,26,1,104,34,56,64
0,36,99,31,74,41,5,64,135,34,1
1,9,86,58,100,46,120,135,87,88,54
1,30,41,56,86,14,42,63,53,74,68
0,26,35,75,57,129,135,32,94,59,123
1,111,101,8,19,30,64,47,91,17,136
0,99,63,35,50,119,100,70,64,60,86
1,15,108,1,26,119,19,44,62,121,21
1,62,123,3,70,104,16,25,11,37,99
0,69,3,59,85,8,84,44,72,68,135
0,53,34,17,72,14,28,104,99,6,15
1,22,6,26,102,41,72,8,119,75,126
0,47,76,15,44,31,19,18,104,88,5
0,107,30,105,76,114,5,72,44,138,88
1,10,86,54,74,62,36,14,5,95,32
1,99,7,67,34,4,120,5,105,6,42
1,87,126,54,86,53,74,67,108,21,40
0,93,5,34,99,3,49,72,126,27,86
1,83,39,14,138,86,51,126,105,1,37
0,11,99,71,74,12,2,27,113,32,112
1,98,106,1,39,87,53,128,14,74,15
0,74,96,93,5,104,72,44,56,50,86
1,106,58,121,54,29,20,107,22,70,49
0,86,35,63,69,93,87,1,36,85,96
1,9,30,42,8,13,98,72,62,87,70
0,44,26,1,2,32,40,100,6,30,4
0,50,71,12,123,22,102,88,28,7,9
0,136,128,41,31,19,90,73,83,96,14
1,107,71,37,51,67,105,8,31,14,17
0,9,93,73,57,45,30,36,123,129,54
0,113,1,42,83,95,12,97,119,26,17
1,16,104,72,47,6,43,3,67,93,120
0,5,70,102,113,14,11,42,104,101,9
0,86,138,34,96,31,35,84,1,98,87
0,26,63,22,1,126,2,40,11,106,128
0,9,41,5,73,7,22,35,30,8,105
0,98,36,32,30,112,11,102,21,78,121
0,114,10,129,97,48,29,23,68,8,30
1,46,27,54,36,21,114,84,26,34,49
1,86,4,64,54,96,137,68,45,74,11
1,67,28,30,44,86,2,101,45,53,106
1,76,87,110,41,19,5,49,25,123,6
1,33,137,8,31,104,126,27,7,96,80
1,99,86,37,74,44,30,85,8,26,126
0,64,93,110,21,6,58,26,56,105,15
0,129,11,48,76,9,30,8,74,19,84
0,121,95,104,59,50,5,9,55,86,56
0,26,39,79,35,15,44,27,5,17,14
0,67,72,5,25,135,64,2,14,35,8
1,71,74,104,128,77,105,15,135,1,119
0,91,35,69,9,34,42,8,27,105,92
1,6,40,104,83,3,45,62,86,123,42
0,129,7,22,123,1,52,15,73,44,32
1,51,40,27,12,35,57,67,49,32,31
0,93,72,60,21,100,30,1,23,3,54
0,17,41,68,28,16,84,93,21,102,13
0,137,100,97,49,41,96,67,120,76,5
1,46,87,51,135,67,74,36,5,33,8
0,76,105,50,100,63,3,70,35,104,90
0,15,109,9,98,71,114,93,108,23,84
1,93,22,104,84,26,129,95,11,75,71
1,28,74,41,119,91,39,1,32,102,26
1,6,4,50,86,126,14,45,51,114,111
0,101,85,8,32,84,75,128,14,104,30
0,84,11,1,14,59,30,9,44,82,2
0,35,31,121,42,19,95,2,86,123,65
1,53,138,104,120,86,128,2,40,70,29
1,6,93,14,30,49,23,135,89,104,64
1,84,72,34,70,2,56,28,35,119,27
0,8,121,22,59,128,93,74,27,104,9
1,27,14,95,72,99,30,44,96,87,105
1,77,119,53,11,105,86,109,7,21,63
0,1,98,121,86,138,23,93,85,102,84
0,93,51,31,104,35,23,50,14,74,95
0,34,80,16,64,71,41,90,30,85,59
1,14,19,56,5,106,23,30,138,86,69
1,109,34,14,102,64,138,71,129,26,46
1,96,27,70,74,46,32,128,104,69,12
0,32,104,64,74,8,47,136,14,42,11
1,26,20,35,29,6,97,74,27,70,86
1,90,21,26,54,7,102,4,71,53,47
0,101,2,32,50,75,8,34,5,87,14
1,72,51,98,43,114,21,76,68,49,41
1,97,37,32,9,1,22,8,14,17,86
1,70,59,30,87,69,37,75,1,6,29
1,58,64,76,106,93,14,87,20,8,80
0,11,120,8,20,97,36,51,64,86,67
0,138,30,64,55,41,89,128,75,104,36
0,84,104,6,76,128,36,72,114,11,86
0,59,105,34,22,44,16,32,27,109,26
1,6,49,136,75,57,36,28,48,21,30
1,9,2,44,101,19,53,86,126,26,56
1,8,21,128,30,104,32,18,87,85,86
0,123,30,74,129,89,29,42,72,21,64
0,4,5,14,99,113,84,56,8,104,40
1,40,63,99,64,106,121,81,91,93,9
0,119,21,14,1,136,104,31,56,101,93
1,86,93,49,30,62,31,8,75,2,106
0,23,26,70,106,103,11,9,13,51,40
1,44,71,11,62,30,76,129,83,9,42
1,74,19,9,8,5,47,40,106,1,45
1,96,44,111,36,86,75,33,119,30,106
1,88,74,41,100,42,2,36,123,93,9
0,31,123,11,95,93,84,104,20,56,21
1,34,70,128,137,9,49,93,120,30,86
1,6,83,129,3,11,35,36,21,87,41
0,6,86,50,56,29,70,80,14,30,96
0,56,128,36,62,93,35,41,104,87,64
0,10,50,138,86,77,17,8,5,97,87
0,50,43,93,21,104,75,6,62,14,29
1,14,31,84,46,1,137,44,34,64,51
1,26,105,42,106,67,109,56,35,2,78
0,31,25,43,44,26,22,32,93,97,5
0,30,17,1,33,76,98,53,25,110,47
0,97,136,8,83,138,86,54,84,16,106
1,32,11,43,49,64,105,8,7,35,79
0,22,85,40,5,67,76,51,110,26,1
0,71,34,41,104,86,70,138,22,27,94
0,107,96,27,8,75,50,63,29,56,30
0,86,62,114,77,45,64,30,17,6,69
1,91,19,81,35,27,138,25,93,83,51
0,70,5,16,35,64,50,40,21,74,128
1,74,93,129,94,26,59,8,33,28,62
1,100,104,76,86,42,10,110,14,9,105
0,114,22,71,123,1,120,34,28,138,10
0,36,123,62,1,26,25,11,129,72,63
0,14,74,30,96,1,126,54,68,72,135
1,2,84,50,54,40,30,104,25,34,121
1,22,98,76,67,40,71,42,62,14,6
0,47,23,71,1,85,88,72,6,38,26
0,35,51,30,56,9,19,27,75,36,41
1,49,20,9,67,2,138,55,135,103,48
1,31,38,59,41,100,126,69,53,55,86
1,59,1,5,97,63,58,114,9,86,2
1,25,26,53,45,138,8,74,96,56,30
1,59,74,72,96,62,89,95,17,136,54
1,23,129,35,71,55,40,59,4,46,84
0,111,14,71,43,67,76,123,69,27,41
1,99,40,5,1,17,44,16,74,123,42
0,2,104,14,75,86,59,21,102,93,37
1,101,5,11,69,14,99,31,58,59,93
1,129,44,34,16,128,31,97,7,123,93
1,1,95,68,75,64,56,30,65,126,15
1,9,43,106,2,57,135,15,109,60,104
1,128,87,80,62,35,75,74,6,42,27
1,34,101,31,17,93,16,11,72,5,14
1,62,70,31,14,32,5,23,38,64,25
0,26,129,126,71,98,36,121,6,59,53
0,41,72,21,86,74,25,44,26,7,84
1,7,5,85,59,1,102,53,105,86,114
1,86,12,49,84,76,32,93,137,101,90
0,8,138,129,27,86,23,72,26,93,14
1,7,105,20,18,87,90,120,35,109,19
0,104,30,21,14,1,74,2,76,63,83
1,41,74,101,128,2,30,1,25,137,86
1,87,26,19,41,49,75,83,11,73,120
0,9,75,21,12,35,6,62,85,1,99
0,6,22,120,41,19,34,74,1,51,100
1,26,99,9,36,35,93,2,25,105,101
0,32,67,99,7,105,42,9,40,4,100
0,69,97,22,85,67,32,59,6,104,26
0,53,26,8,80,35,17,76,18,44,101
1,46,98,83,103,22,106,109,14,61,87
1,1,87,60,21,75,114,30,83,47,36
1,12,55,21,123,75,5,4,31,44,65
1,44,123,89,83,19,22,29,70,52,9
1,6,50,128,76,97,111,2,74,1,90
0,84,85,13,26,6,96,120,8,30,9
0,97,123,41,19,22,30,1,94,20,135
0,37,9,2,54,71,22,50,23,14,44
0,29,30,40,67,22,114,98,84,48,11
0,101,96,63,93,19,45,104,67,84,35
1,53,71,129,87,22,8,32,113,128,31
0,114,76,29,86,14,104,22,85,26,93
1,85,120,9,39,42,84,14,135,11,8
0,5,11,61,17,72,54,31,27,1,119
0,87,29,74,18,37,9,70,34,14,30
0,54,1,70,40,10,107,22,87,48,90
1,16,119,85,102,17,114,15,75,50,9
0,70,85,11,36,83,21,42,96,37,31
0,1,22,33,30,93,26,90,104,114,97
0,74,59,8,100,30,81,70,31,51,39
1,17,8,29,9,119,87,30,38,43,35
1,8,36,74,30,26,87,6,93,86,75
1,137,11,51,95,64,104,74,87,109,71
0,16,41,64,126,19,104,73,26,72,105
1,48,9,85,93,35,64,26,30,41,104
1,16,34,100,1,40,120,7,22,54,48
0,135,21,34,5,70,91,96,101,8,110
0,86,67,29,123,105,45,2,20,40,6
1,123,41,99,22,105,60,56,62,77,13
0,21,30,120,8,123,26,6,51,90,75
1,33,14,54,45,110,114,101,71,70,11
1,85,123,138,6,83,5,53,103,106,42
0,41,85,137,30,17,63,15,22,36,44
0,54,121,102,11,76,56,22,94,44,30
0,27,37,11,29,70,26,88,74,43,54
1,129,94,76,55,64,119,43,67,96,114
0,94,135,39,84,26,10,62,85,74,11
0,63,121,15,14,27,54,22,49,37,123
0,84,63,8,49,51,101,98,86,64,97
0,68,106,50,67,135,2,90,87,70,76
0,96,48,30,59,67,36,42,68,111,113
1,114,104,36,21,14,17,91,15,26,8
1,137,107,30,82,93,21,6,25,135,20
1,50,14,56,138,104,101,68,7,64,70
1,100,138,95,45,82,107,35,97,30,8
0,81,112,3,6,31,4,85,94,26,47
1,27,97,35,26,70,96,28,85,40,75
0,121,104,84,14,63,27,25,53,136,138
0,30,104,8,71,26,6,120,119,25,60
1,35,54,80,59,44,106,49,42,110,86
0,6,59,30,75,99,105,35,50,2,44
1,16,19,37,93,2,26,4,128,36,80
1,14,21,123,59,35,76,98,128,78,53
1,97,30,27,113,41,62,84,137,87,109
0,11,129,29,43,44,58,98,5,84,113
1,38,11,106,30,87,50,8,19,76,82
0,123,23,93,39,50,48,30,114,1,7
0,50,104,75,65,53,87,7,70,86,97
1,114,32,128,70,13,65,75,129,93,5
1,101,93,64,120,138,43,86,21,106,1
1,71,138,110,22,36,28,8,13,14,31
1,84,98,6,93,87,41,30,26,42,73
1,6,14,129,34,85,81,44,90,7,84
0,22,40,2,7,1,30,70,29,104,123
1,41,17,21,16,101,31,123,6,135,9
0,1,88,42,30,29,21,138,68,102,129
0,45,6,11,112,99,44,100,47,16,35
0,34,7,8,75,128,64,19,36,56,78
1,137,23,128,9,1,101,14,84,97,12
1,56,8,30,68,84,40,36,1,11,53
1,93,43,21,7,27,16,53,74,1,75
0,101,26,1,104,46,8,28,50,87,17
0,8,27,71,79,104,7,11,85,123,6
1,72,60,76,64,1,128,38,41,73,34
1,2,63,7,31,6,26,56,8,48,29
1,42,93,86,105,52,50,17,123,109,97
0,48,6,30,1,88,13,34,14,55,67
0,97,44,9,13,87,57,8,22,17,2
0,6,85,89,53,9,54,14,114,15,8
1,41,128,15,97,31,39,1,100,5,86
0,33,101,30,2,93,35,86,7,81,97
0,2,114,87,30,113,41,99,22,63,72
1,8,31,58,96,104,107,75,100,138,101
1,32,42,15,64,111,11,6,14,104,30
1,105,93,77,35,9,25,4,21,84,138
1,6,11,59,114,4,84,93,70,32,64
1,22,93,135,37,2,25,44,30,70,40
1,120,51,1,53,100,85,15,14,62,76
0,33,26,41,2,135,31,11,97,114,86
0,74,104,1,50,123,30,126,32,44,85
1,44,60,22,26,16,67,100,30,138,84
0,14,36,56,97,104,81,34,47,8,64
0,81,79,94,21,64,37,75,35,2,104
0,138,11,2,84,14,15,50,9,42,45
0,14,57,75,26,1,108,19,32,110,138
1,44,137,80,21,27,123,11,53,111,75
1,34,8,9,30,129,27,50,51,75,42
0,86,8,123,35,69,126,43,30,57,56
0,112,13,101,8,51,14,7,26,34,67
1,106,8,85,64,103,30,109,4,74,13
0,56,129,83,14,20,126,44,30,137,128
1,53,18,22,87,84,114,71,79,10,35
1,119,41,74,2,111,97,8,37,11,25
0,96,35,64,138,119,56,6,99,50,86
1,104,26,27,29,18,86,17,101,98,67
1,36,95,13,14,87,67,91,28,30,35
0,4,34,71,44,27,11,7,93,40,100
0,42,50,106,27,35,21,75,91,51,25
0,41,5,63,96,93,14,4,104,101,30
1,83,6,75,2,36,104,10,84,94,30
0,86,44,11,96,31,16,27,43,8,105
0,74,83,47,67,56,85,94,36,26,106
1,67,36,128,71,27,1,81,21,100,86
0,80,84,104,71,95,70,73,86,30,2
0,123,1,16,23,75,8,41,36,40,104
1,11,32,2,57,111,25,94,21,37,9
1,84,93,87,22,97,100,90,46,51,14
1,27,44,96,5,54,6,121,30,81,99
0,98,71,19,123,12,74,114,67,2,63
1,34,31,119,2,70,27,74,123,1,100
0,114,26,129,56,105,74,64,44,43,33
0,14,114,64,21,84,44,86,97,22,102
1,34,54,75,70,27,35,64,14,93,84
0,89,30,32,97,85,2,68,59,6,27
0,56,76,30,11,36,28,87,67,113,58
0,60,9,138,50,12,100,98,5,26,44
1,23,128,35,31,2,73,86,59,7,43
0,56,76,105,37,85,11,32,87,135,28
1,93,83,80,104,20,90,91,96,64,1
0,25,86,129,42,100,65,36,70,26,35
0,77,11,123,136,102,110,26,2,14,8
0,14,45,101,72,22,97,93,27,50,39
1,8,77,72,27,42,99,95,83,62,58
1,72,81,138,74,96,128,66,7,11,30
1,108,53,2,47,93,114,39,68,29,94
1,98,112,11,100,18,10,14,82,86,110
0,22,42,74,104,109,44,28,91,86,76
0,22,95,15,75,83,99,54,27,30,1
1,49,62,84,102,93,11,104,86,101,42
1,100,75,119,16,93,136,104,74,41,37
0,75,53,135,26,39,19,97,44,100,106
1,10,104,101,31,67,44,34,105,108,30
1,73,129,8,111,105,45,1,137,68,6
0,90,2,26,97,70,73,21,59,75,27
0,71,21,3,67,47,52,32,84,18,27
1,62,1,129,34,84,30,8,13,26,99
0,123,53,70,106,19,92,62,14,54,85
0,138,112,32,10,49,35,90,67,113,84
0,70,100,27,28,128,51,94,23,30,31
1,53,22,34,27,109,105,64,40,11,4
1,56,40,75,80,7,137,22,34,30,1
0,5,123,82,98,59,114,26,99,91,8
1,11,31,80,23,51,14,135,104,84,93
1,74,73,43,10,8,45,27,121,49,95
1,6,72,21,138,5,75,96,30,25,98
0,54,21,26,101,104,27,14,68,6,106
1,53,85,84,10,105,43,31,70,49,123
1,26,30,86,94,27,36,70,4,40,98
0,7,82,30,14,78,74,101,90,98,70
1,30,81,93,26,21,7,44,32,31,80
1,101,80,1,97,11,25,28,32,14,79
0,14,86,75,1,129,50,56,104,101,35
0,71,11,10,112,70,62,91,54,126,14
1,105,46,70,75,137,86,26,14,35,8
0,64,112,76,48,102,34,45,69,123,6
1,2,1,101,14,97,67,36,111,86,102
1,104,30,18,9,13,35,26,41,101,90
0,1,40,31,56,77,120,75,121,81,4
1,30,27,97,48,26,71,62,37,32,106
0,23,64,14,70,30,26,75,67,36,37
1,74,2,35,50,26,17,62,34,96,73
1,30,70,1,128,98,45,104,54,11,75
1,27,53,97,30,70,74,104,65,102,11
1,36,56,69,112,11,53,30,126,106,114
0,10,49,138,86,72,94,54,27,135,57
0,25,20,14,6,101,37,31,60,1,22
0,9,54,59,97,87,100,53,91,10,7
0,35,39,67,22,86,97,20,50,137,44
1,56,104,105,30,70,14,17,44,9,2
0,42,95,25,77,40,52,101,35,59,80
1,26,105,43,73,54,40,23,72,8,87
1,111,123,16,30,81,40,33,120,85,97
0,89,31,104,107,17,34,6,97,47,30
1,65,40,128,123,104,25,47,11,70,9
1,138,67,27,64,34,101,114,46,135,26
1,129,93,86,69,33,9,120,14,50,35
0,9,64,16,4,13,106,95,31,128,51
1,30,86,78,70,51,77,64,71,74,10
0,21,63,32,51,81,36,62,8,25,71
0,111,25,62,106,19,6,76,8,2,109
0,97,36,53,50,41,22,70,2,37,3
0,34,75,114,57,60,74,53,62,37,93
0,56,58,78,100,74,90,30,85,69,6
1,84,96,11,89,138,18,75,37,21,46
